Name,Price,Rating,city,Kilometers,Owner,Fuel_Type,Transmission,Insurance_Type,Car_Age
2013 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,380000,4.1,2423,50165,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,11
2010 Tata Nano LX,75000,3.8,2423,46356,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,14
2017 Chevrolet Beat LT PETROL,378000,4.4,2423,16763,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,7
2010 Maruti A Star VXI,160000,4.1,2423,71690,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,14
2011 Ford Figo 1.4 TITANIUM DURATORQ,300000,4.3,2423,43854,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,13
2013 Maruti Wagon R 1.0 LXI CNG,340000,4.5,2423,33309,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,11
2004 Tata Indigo GLX,50000,3.9,2423,68517,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,20
2005 Hyundai Santro Xing XL ERLX EURO III,350000,4.1,2423,38206,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,19
2012 Tata Indica Vista LS TDI BS III,178000,4.1,2423,71579,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,12
2009 Maruti Swift VDI,200000,3.5,2423,102873,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,15
2011 Hyundai i20 ASTA 1.2,300000,4.0,2423,47070,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,13
2018 Maruti Celerio X Zxi AMT,510000,4.5,2423,28883,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeComprehensive,6
2013 Toyota Etios Liva G,350000,4.6,2423,34204,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,11
2012 Hyundai i20 SPORTZ 1.2 VTVT,260000,4.2,2423,70019,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,12
2017 Tata TIGOR XZ 1.2 REVOTRON OPT,525000,4.6,2423,21330,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,7
2008 Chevrolet Spark LS 1.0,100000,4.1,2423,19038,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,16
2013 Hyundai Eon ERA PLUS,185000,4.0,2423,87314,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,11
2015 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,470000,4.7,2423,13200,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,9
2003 Tata Indica DLS,40000,3.7,2423,65754,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,21
2019 Renault TRIBER 1.0 RXZ ,700000,5.0,2423,4795,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,5
2008 Honda City ZX 1.5 EXI,250000,4.3,2423,32379,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,16
2012 Tata Nano CX,50000,3.6,2423,71334,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,12
2019 Renault Kwid RXL,399000,4.5,2423,13722,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,5
2018 Renault Kwid RXT 1.0 EASY-R AT OPTION,490000,4.8,2423,2328,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance Type3rd Party,6
2013 Renault Duster RXL PETROL 104,485000,4.8,2423,19682,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,11
2006 Honda City ZX GXI,122000,3.2,2423,137174,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,18
2008 Maruti Alto LXI,94705,4.1,2423,50227,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,16
2013 Volkswagen Polo COMFORTLINE 1.2L PETROL,300625,4.1,2423,64244,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,11
2018 Renault Kwid CLIMBER 1.0,360000,4.5,2423,21487,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,6
2000 Honda City 1.3 EXI,120000,3.5,2423,76514,OwnerFourth Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,24
2018 Honda Amaze 1.2 V CVT I VTEC,710000,5.0,2423,4426,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,6
2012 Maruti Alto K10 LXI,149000,2.9,2423,135120,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,12
2011 Maruti Wagon R 1.0 VXI,250000,4.0,2423,74177,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,13
2019 Hyundai Xcent S 1.2,650000,4.6,2423,7433,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,5
2014 Maruti Ertiga VXI,650000,4.0,2423,44543,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,10
2015 Hyundai i10 SPORTZ 1.1 IRDE2,335000,4.5,2423,59578,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,9
2017 Chevrolet Beat PS PETROL,279000,4.4,2423,15934,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,7
2015 Maruti Ritz LXI ,275000,4.1,2423,63680,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,9
2017 Maruti Dzire ZXI Plus AMT,725000,4.8,2423,19694,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeZero Depreciation,7
2006 Maruti Baleno LXI,70000,3.4,2423,75002,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,18
2011 Honda City S MT PETROL,300000,3.9,2423,59999,OwnerFourth Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,13
2017 Hyundai Grand i10 Sportz1.2 CRDI,550000,4.3,2423,31863,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,7
2008 Tata Indica V2 Xeta GLG 1.2 BS III,50000,4.1,2423,24017,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,16
2015 Volkswagen Cross Polo HIGHLINE PETROL,495000,4.4,2423,56011,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,9
2012 Mahindra XUV500 W8 FWD,515000,3.7,2423,88355,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,12
2006 Maruti Swift ZXI 1.3,160000,4.0,2423,104072,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,18
2017 Volkswagen Ameo HIGHLINE 1.2,550000,4.4,2423,18060,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,7
2007 Ford Fiesta 1.4 EXI ,100000,3.4,2423,82132,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,17
2016 Volkswagen Ameo COMFORTLINE 1.2,425000,4.2,2423,52284,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComp,8
2011 Hyundai i10 SPORTZ 1.2 KAPPA2,330000,4.1,2423,27956,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,13
2008 Maruti Wagon R LXI,150000,3.7,2423,71848,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,16
2019 Maruti S PRESSO VXI PLUS,500000,4.9,2423,7539,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,5
2010 Maruti Swift Dzire LXI 1.3,280000,4.1,2423,33683,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,14
2018 Datsun Redi Go 1.0 T(O),350000,4.8,2423,3104,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,6
2018 Honda Amaze 1.2 SMT I VTEC,630000,4.9,2423,12246,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,6
2011 Maruti Alto LXI,150000,4.2,2423,71582,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,13
2014 Hyundai Elite i20 MAGNA 1.2,290000,3.7,2423,86149,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,10
2008 Chevrolet Spark LS 1.0,70000,3.7,2423,59521,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,16
2012 Maruti Alto K10 VXI ,245000,4.1,2423,34023,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,12
2002 Maruti 800 STD,40000,2.9,2423,85010,OwnerThird Owner,FuelPetrol + LPG,TransmissionMANUAL,Insurance Type3rd Party,22
2015 Tata Nano EMAX XM CNG,100000,4.1,2423,53014,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,9
2011 Maruti Ritz VDI ,250000,4.0,2423,85506,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,13
2012 Maruti Swift Dzire LDI BS IV,350000,3.2,2423,90838,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,12
2017 Tata Tiago 	XZA 1.2 REVOTRON,445000,4.5,2423,59515,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,7
2007 Honda Civic 1.8V AT,165000,3.5,2423,93777,OwnerFourth Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeExpired,17
2012 Maruti Alto LXI,286000,4.6,2423,6033,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,12
2012 Renault Scala RXZ,302000,4.3,2423,41524,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,12
2011 Ford Endeavour 3.0L 4X4 AT,400000,3.5,2423,67575,OwnerFourth Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComp,13
2017 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,525000,4.7,2423,21385,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,7
2014 Hyundai i10 SPORTZ 1.1 IRDE2,290000,4.2,2423,60840,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComprehensive,10
2005 Hyundai Santro Xing XL ERLX EURO II,65000,3.5,2423,45910,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,19
2014 Hyundai Verna FLUIDIC 1.6 SX VTVT OPT AT,530000,4.3,2423,26289,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeThird_party,10
2009 Maruti Swift VDI,235000,3.8,2423,125021,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,15
2010 Honda Jazz 1.2 BASE I VTEC,230000,4.1,2423,76211,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,14
2011 Maruti Wagon R VXI,250000,4.3,2423,53668,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,13
2008 Maruti Wagon R Duo LXI LPG,130000,3.7,2423,128509,OwnerFirst Owner,FuelPetrol + LPG,TransmissionMANUAL,Insurance TypeComp,16
2006 Maruti Swift VXI 1.3,115000,4.0,2423,96330,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,18
2015 Honda City SV MT PETROL,666000,4.3,2423,16119,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,9
2006 Maruti Swift VXI 1.3,150000,3.7,2423,83920,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,18
2009 Tata Indica Vista AURA 1.3 QUADRAJET,160000,3.9,2423,71524,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,15
2014 Ford Ecosport 1.5 TITANIUMTDCI OPT,540000,4.5,2423,62491,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,10
2016 Skoda Rapid 1.6 MPI STYLE,600000,4.4,2423,32147,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,8
2010 Chevrolet Spark PS 1.0,75000,4.1,2423,63610,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,14
2020 Hyundai GRAND I10 NIOS SPORTZ PETROL ,680000,4.9,2423,5993,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,4
2004 Maruti Zen VXI,42000,1.0,2423,78742,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,20
2004 Tata Indica V2 DLX BS II,100000,4.0,2423,72592,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,20
2018 Maruti Celerio VXI ,450000,4.8,2423,24434,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,6
2010 Maruti Swift VXI,280000,4.3,2423,47014,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,14
1996 Maruti Esteem VX,22000,1.0,2423,5157,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,28
2009 Maruti Wagon R Duo LXI LPG,125000,3.5,2423,70310,OwnerSecond Owner,FuelPetrol + LPG,TransmissionMANUAL,Insurance TypeExpired,15
2018 Maruti Ciaz 1.5 ALPHA SHVS,900000,4.8,2423,7051,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,6
2013 Chevrolet Beat LT DIESEL,225000,4.3,2423,54111,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,11
2003 Fiat Palio 1.2 EL PS,40000,3.5,2423,72296,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,21
2010 Skoda Fabia CLASSIC 1.2 MPI,135000,3.6,2423,65000,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,14
2013 Maruti Swift VXI,440000,4.5,2423,26562,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,11
2006 Maruti Baleno LXI,90000,3.6,2423,64870,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeInsurance Expired,18
2010 Honda City S MT PETROL,340000,3.8,2423,60938,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,14
2018 Renault Kwid RXT Opt,450000,4.6,2423,6122,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,6
2019 Jeep Compass 1.4 LIMITED PLUS AT,1805000,4.8,2423,9738,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,5
2011 Maruti Swift Dzire VDI BS IV,324900,3.9,2423,74759,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,13
2018 Maruti IGNIS ALPHA 1.2 K12 AMT,650000,4.8,2423,13815,OwnerSecond Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeComp,6
2013 Chevrolet Beat PS PETROL,200000,4.1,2423,23403,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,11
2017 Hyundai Grand i10 SPORTZ (O) 1.2 AT VTVT,563000,4.7,2423,33797,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,7
2018 Honda WR-V 1.5 i-DTEC VX MT,801000,3.3,2423,50251,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,6
2014 Volkswagen Vento HIGHLINE PETROL,510000,4.2,2423,24375,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,10
2011 Chevrolet Optra Magnum LS 1.6,220000,4.1,2423,11626,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,13
2019 Toyota Glanza G MT PETROL,760000,4.9,2423,7090,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,5
2009 Maruti Swift Dzire VXI 1.3,170000,4.0,2423,108689,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComprehensive,15
2015 Maruti Swift VDI ABS,502000,4.4,2423,50887,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,9
2014 Tata Zest XM RT,350000,4.2,2423,26099,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,10
2011 Nissan Micra XV DIESEL,204000,4.0,2423,83727,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,13
2009 Honda City S AT,250000,3.7,2423,73606,OwnerSecond Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeComprehensive,15
2012 Tata Indigo ECS VX CR4 BS IV,142000,4.1,2423,53463,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,12
1994 Maruti 800 STD,30000,0.5,2423,90183,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,30
2016 Hyundai Creta 1.6 SX (O) CRDI,1000000,4.8,2423,6366,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComp,8
2016 Fiat Punto EVO MULTIJET 1.3 90 HP,416000,4.2,2423,90143,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,8
2018 Tata TIGOR XZ PLUS 1.2 REVOTRON,600000,4.8,2423,16398,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,6
2012 Mahindra Quanto C2,236000,3.9,2423,94207,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,12
2015 Maruti Ertiga ZXI PLUS,630000,4.7,2423,51682,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,9
1998 Hyundai Santro GLS II EURO I,38000,3.4,2423,140938,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,26
2011 Honda City S MT PETROL,330000,4.1,2423,86161,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,13
2017 Honda Amaze 1.2 SX MT I VTEC,499000,4.2,2423,40045,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,7
2019 Hyundai NEW SANTRO 1.1 SPORTS MT CNG,475000,4.3,2423,27734,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeThird_party,5
2012 Tata Nano CX,60000,3.7,2423,44021,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,12
2006 Maruti Alto LXI,80000,4.0,2423,5874,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,18
2016 Maruti Ertiga VXI CNG,584250,4.5,2423,51692,OwnerThird Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeThird_party,8
2011 Maruti OMNI E 8 STR,139000,2.9,2423,110868,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeThird_party,13
2017 Maruti Baleno ZETA 1.2 K12 AMT ,610000,4.7,2423,30422,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeZero Depreciation,7
2012 Hyundai i10 SPORTZ 1.2 KAPPA2,300000,3.8,2423,21911,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,12
2000 Hyundai Santro DX,45000,3.6,2423,76408,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,24
2013 Hyundai i20 SPORTZ 1.2 VTVT,350000,3.6,2423,79713,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,11
2011 Maruti Swift Dzire VDI,300000,3.8,2423,110861,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,13
2008 Hyundai i10 SPORTZ 1.2,190000,3.9,2423,63818,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,16
2010 Maruti Swift Dzire VXI,250000,4.1,2423,73401,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,14
2004 Hyundai Santro Xing XS,75000,3.8,2423,81930,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,20
2013 Honda Amaze 1.2 VXAT I VTEC,400000,4.5,2423,41403,OwnerSecond Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeThird_party,11
2017 Tata Tiago XT 1.05 REVOTORQ,380000,4.5,2423,69624,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,7
2018 Maruti Baleno DELTA DDIS 190 ,720000,4.3,2423,19580,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero_Dep,6
2011 Chevrolet Spark LS 1.0,105000,3.9,2423,65583,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,13
2010 Honda Jazz 1.2 BASE I VTEC,370000,4.2,2423,29375,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,14
2011 Tata Indica Vista VX QUADRAJET,190000,3.1,2423,71490,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,13
2014 Honda Mobilio 1.5 S I VTEC,524000,4.4,2423,22641,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,10
2007 Chevrolet Spark LS 1.0,120000,3.9,2423,42138,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,17
2014 Honda City VX MT DIESEL,600000,3.7,2423,91091,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeThird_party,10
2002 Hyundai Santro LS ZIP DRIVE EURO I,75000,3.5,2423,50425,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,22
2015 Maruti Swift Dzire VXI 1.2 BS IV,500000,4.4,2423,42367,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,9
2010 Ford Figo 1.2 ZXI DURATEC ,175000,3.8,2423,75031,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,14
2017 Maruti Celerio ZXI OPT AMT,475000,4.6,2423,16622,OwnerFirst Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeComprehensive,7
2018 Maruti Baleno ALPHA 1.2 K12 ,740000,4.8,2423,26397,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComp,6
2011 Hyundai i10 ASTA 1.2 KAPPA2,300000,4.3,2423,45790,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,13
2008 Mitsubishi Lancer LXD 2.0,150000,3.8,2423,105992,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeExpired,16
2015 Maruti Swift Dzire VXI 1.2 BS IV,500000,4.1,2423,48289,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero_Dep,9
2019 Hyundai Grand i10 MAGNA CNG,600000,4.4,2423,24641,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeThird_party,5
2006 Maruti Alto LXI,85000,4.5,2423,67559,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance Type3rd Party,18
2010 Maruti Swift ZXI,230000,3.8,2423,87188,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,14
2016 Maruti Vitara Brezza VDI OPT,740000,4.4,2423,38740,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,8
2007 Maruti SX4 VXI,125000,3.9,2423,86829,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,17
2012 Hyundai i10 ERA 1.1 IRDE,250000,3.8,2423,62495,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,12
2005 Maruti Esteem VXI,48000,1.0,2423,67758,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeInsurance Expired,19
2018 Maruti Swift VXI,600000,4.7,2423,25757,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,6
2018 Maruti Celerio ZXI AMT,500000,4.8,2423,9314,OwnerSecond Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance TypeInsurance Expired,6
2009 Tata Indica Vista AURA SAFIRE BS IV,140000,4.2,2423,48551,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeComprehensive,15
2011 Hyundai i10 ERA 1.1 IRDE,210000,4.2,2423,81456,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,13
2010 Maruti Swift Dzire VDI,200319,3.4,2423,82340,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance Type3rd Party,14
2015 Honda Jazz 1.5 VX I DTEC,550000,4.4,2423,47999,OwnerFirst Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeComprehensive,9
2006 Maruti Wagon R LXI,100000,3.6,2423,36325,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,18
2015 Volkswagen Vento HIGHLINE TDI AT,600000,4.1,2423,57671,OwnerFirst Owner,FuelDiesel,TransmissionAUTOMATIC,Insurance TypeComprehensive,9
2019 Maruti Alto 800 LXI CNG,375000,4.8,2423,13655,OwnerFirst Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance Type3rd Party,5
2005 Porsche Cayenne V6 TIPTRONIC,554000,3.8,2423,98591,OwnerThird Owner,FuelPetrol,TransmissionAUTOMATIC,Insurance Type3rd Party,19
2013 Tata Safari Storme 2.2 VX 4X2,409131,4.0,2423,62382,OwnerThird Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeZero Depreciation,11
2018 Ford Figo Aspire 1.5 TITANIUM DIESEL,480000,4.3,2423,71484,OwnerSecond Owner,FuelDiesel,TransmissionMANUAL,Insurance TypeInsurance Expired,6
2019 Maruti XL6 ALPHA SHVS  MT ,1100000,5.0,2423,6730,OwnerFirst Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeZero Depreciation,5
2012 Chevrolet Spark LS 1.0,149830,3.9,2423,52819,OwnerSecond Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeExpired,12
2010 Hyundai Santro Xing GLS,140000,3.7,2423,83194,OwnerSecond Owner,FuelPetrol + CNG,TransmissionMANUAL,Insurance TypeComprehensive,14
2003 Hyundai Santro Xing XS,51000,3.5,2423,128615,OwnerThird Owner,FuelPetrol,TransmissionMANUAL,Insurance TypeThird_party,21
